,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
7,290,78,17,1,False,2024-10-19T14:00:00Z,2,3,8,False,2,0,0,0,0,0,0,0,0,0,0,0,3,0.4,11.3,8.0,2.0,0,0.02,0.02,0.04,0.02,52,-465,7894,127,592
8,290,88,16,0,True,2024-10-25T19:00:00Z,1,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-306,7646,70,376
9,290,93,10,0,False,2024-11-02T15:00:00Z,1,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-304,7380,107,411
10,290,106,14,0,False,2024-11-10T14:00:00Z,3,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-442,6969,41,483
11,290,117,6,4,True,2024-11-23T12:30:00Z,1,2,12,False,11,0,1,0,0,0,0,0,0,0,0,0,15,1.0,1.5,2.0,0.5,0,0.00,0.00,0.00,0.11,52,-512,6461,25,537
12,290,121,4,1,False,2024-11-30T15:00:00Z,4,1,13,False,10,0,0,0,0,0,0,0,0,0,0,0,3,2.4,1.6,0.0,0.4,0,0.00,0.00,0.00,0.06,52,2,6513,121,119
13,290,137,19,1,True,2024-12-03T20:15:00Z,3,1,14,False,16,0,0,0,1,0,0,0,0,0,0,0,4,1.2,0.2,0.0,0.1,0,0.00,0.01,0.01,0.61,52,-131,6409,70,201
14,290,147,5,11,True,2024-12-08T14:00:00Z,2,2,15,False,28,1,1,0,1,0,0,0,0,0,0,2,33,32.2,0.3,19.0,5.2,0,0.62,0.00,0.62,0.76,52,-71,6366,107,178
0,291,10,18,1,True,2024-08-19T19:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,1,0,0,0,7,15.4,0.3,0.0,1.6,1,0.00,0.00,0.00,1.23,40,0,616143,0,0
1,291,15,9,7,False,2024-08-24T14:00:00Z,2,1,2,False,90,1,0,0,2,0,0,0,0,0,0,0,20,60.4,0.3,44.0,10.5,1,0.33,0.00,0.33,1.78,40,36478,693649,59746,23268
2,291,26,2,1,True,2024-08-31T14:00:00Z,1,2,3,False,90,0,0,0,2,0,0,0,0,0,0,0,7,16.0,1.3,2.0,1.9,1,0.00,0.01,0.01,1.55,41,362549,1117010,438185,75636
3,291,34,7,1,False,2024-09-14T14:00:00Z,2,2,4,False,90,0,0,0,2,0,0,0,0,0,0,0,1,38.2,0.2,0.0,3.8,1,0.00,0.00,0.00,2.55,41,170763,1296219,280874,110111
4,291,45,8,2,True,2024-09-21T14:00:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,10,25.4,1.4,6.0,3.3,1,0.06,0.06,0.12,1.10,41,48773,1346776,91988,43215
5,291,51,1,0,False,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,4,0,0,0,0,0,0,0,0,22.2,0.1,0.0,2.2,1,0.00,0.00,0.00,4.60,41,31383,1380374,160874,129491
6,291,68,3,6,True,2024-10-05T14:00:00Z,1,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,26,34.8,10.3,0.0,4.5,1,0.00,0.00,0.00,2.16,41,20124,1406769,79400,59276
7,291,78,17,1,False,2024-10-19T14:00:00Z,2,3,8,False,90,0,0,0,2,0,0,0,0,0,0,0,3,21.6,3.6,8.0,3.3,1,0.44,0.03,0.47,2.15,42,30948,1442686,71302,40354
8,291,88,16,1,True,2024-10-25T19:00:00Z,1,3,9,False,90,0,0,0,3,0,0,0,0,0,0,0,0,9.2,2.3,2.0,1.4,1,0.00,0.04,0.04,1.73,42,-19996,1420678,23161,43157
9,291,93,10,2,False,2024-11-02T15:00:00Z,1,1,10,False,90,0,0,0,1,0,0,0,0,0,0,0,12,19.6,1.3,9.0,3.0,1,0.11,0.01,0.12,1.00,42,-28531,1395619,26424,54955
10,291,106,14,1,False,2024-11-10T14:00:00Z,3,0,11,False,90,0,0,0,3,0,0,0,0,0,0,0,8,26.0,0.9,0.0,2.7,1,0.00,0.01,0.01,0.70,42,-59372,1332574,12191,71563
11,291,117,6,0,True,2024-11-23T12:30:00Z,1,2,12,False,90,0,0,0,2,0,0,0,1,0,0,0,0,15.6,0.4,2.0,1.8,1,0.00,0.00,0.00,2.75,42,-52821,1282848,18338,71159
12,291,121,4,0,False,2024-11-30T15:00:00Z,4,1,13,False,90,0,0,0,4,0,0,0,0,0,0,0,-2,12.2,11.4,0.0,2.4,1,0.00,0.01,0.01,2.40,41,-33179,1251792,17085,50264
13,291,137,19,1,True,2024-12-03T20:15:00Z,3,1,14,False,30,0,0,0,1,0,0,0,0,0,0,0,0,6.0,0.3,0.0,0.6,0,0.00,0.01,0.01,1.29,41,-27073,1228431,23378,50451
14,291,147,5,1,True,2024-12-08T14:00:00Z,2,2,15,False,9,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.3,0.0,0.1,0,0.00,0.00,0.00,0.31,41,-29202,1198597,22224,51426
0,293,10,18,3,True,2024-08-19T19:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,5,0,15,41.6,0.0,0.0,4.2,1,0.00,0.00,0.00,1.23,45,0,34105,0,0
1,293,15,9,2,False,2024-08-24T14:00:00Z,2,1,2,False,90,0,0,0,2,0,0,0,0,0,4,0,11,37.0,0.0,0.0,3.7,1,0.00,0.00,0.00,1.78,45,5454,49255,8304,2850
2,293,26,2,2,True,2024-08-31T14:00:00Z,1,2,3,False,90,0,0,0,2,0,0,0,0,0,3,0,10,28.0,0.1,0.0,2.8,1,0.00,0.00,0.00,1.55,45,-2189,49768,5008,7197
3,293,34,7,1,False,2024-09-14T14:00:00Z,2,2,4,False,90,0,0,0,2,0,0,0,0,0,2,0,7,22.6,0.0,0.0,2.3,1,0.00,0.00,0.00,2.55,45,1764,53937,7542,5778
4,293,45,8,3,True,2024-09-21T14:00:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,4,0,12,36.0,0.1,0.0,3.6,1,0.00,0.00,0.00,1.10,45,1745,56728,5469,3724
5,293,51,1,4,False,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,4,0,0,0,0,0,13,0,19,89.6,0.0,0.0,9.0,1,0.00,0.00,0.00,4.60,45,-4615,52427,2312,6927
6,293,68,3,6,True,2024-10-05T14:00:00Z,1,0,7,False,90,0,0,1,0,0,0,0,0,0,2,0,24,17.2,0.0,0.0,1.7,1,0.00,0.00,0.00,2.16,45,21245,78265,26308,5063
7,293,78,17,3,False,2024-10-19T14:00:00Z,2,3,8,False,90,0,0,0,2,0,0,0,0,0,6,0,13,47.4,0.0,0.0,4.7,1,0.00,0.00,0.00,2.15,45,18892,100171,27611,8719
8,293,88,16,1,True,2024-10-25T19:00:00Z,1,3,9,False,90,0,0,0,3,0,0,0,0,0,2,0,5,18.6,0.0,0.0,1.9,1,0.00,0.00,0.00,1.73,45,455,100130,6355,5900
9,293,93,10,2,False,2024-11-02T15:00:00Z,1,1,10,False,90,0,0,0,1,0,0,0,0,0,1,0,6,7.6,0.0,0.0,0.8,1,0.00,0.00,0.00,1.00,45,3613,105366,9735,6122
10,293,106,14,1,False,2024-11-10T14:00:00Z,3,0,11,False,90,0,0,0,3,0,0,0,0,0,1,0,-2,10.6,0.0,0.0,1.1,1,0.00,0.00,0.00,0.70,45,-10311,94705,1428,11739
11,293,117,6,2,True,2024-11-23T12:30:00Z,1,2,12,False,90,0,0,0,2,0,0,0,0,0,4,0,8,35.4,0.0,0.0,3.5,1,0.00,0.00,0.00,2.75,45,-3983,91682,2811,6794
12,293,121,4,0,False,2024-11-30T15:00:00Z,4,1,13,False,90,0,0,0,4,0,0,0,0,0,2,0,-2,15.4,0.0,0.0,1.5,1,0.00,0.00,0.00,2.40,45,-1825,90649,2401,4226
13,293,137,19,4,True,2024-12-03T20:15:00Z,3,1,14,False,90,0,0,0,1,0,0,0,0,0,7,0,19,53.4,0.0,0.0,5.3,1,0.00,0.01,0.01,3.10,45,-4110,87154,1996,6106
14,293,147,5,2,True,2024-12-08T14:00:00Z,2,2,15,False,90,0,0,0,2,0,0,0,0,0,5,0,10,29.8,0.0,0.0,3.0,1,0.00,0.00,0.00,1.54,45,302,88101,3533,3231
0,295,10,18,2,True,2024-08-19T19:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,15,24.0,9.1,5.0,3.8,1,0.06,0.01,0.07,1.23,45,0,23101,0,0
1,295,15,9,1,False,2024-08-24T14:00:00Z,2,1,2,False,90,0,0,0,2,0,0,0,0,0,0,0,10,17.8,0.5,0.0,1.8,1,0.00,0.00,0.00,1.78,45,2265,30080,4340,2075
2,295,26,2,1,True,2024-08-31T14:00:00Z,1,2,3,False,90,0,0,0,2,0,0,0,0,0,0,0,5,9.2,2.1,4.0,1.5,1,0.08,0.01,0.09,1.55,45,-3549,27574,1521,5070
3,295,34,7,1,False,2024-09-14T14:00:00Z,2,2,4,False,90,0,0,0,2,0,0,0,0,0,0,0,2,5.6,0.4,3.0,0.9,1,0.05,0.00,0.05,2.55,45,-1597,27296,2015,3612
4,295,45,8,2,True,2024-09-21T14:00:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,19,22.4,16.3,0.0,3.9,1,0.00,0.02,0.02,1.10,45,1225,29264,3469,2244
5,295,51,1,12,False,2024-09-28T14:00:00Z,4,2,6,False,90,2,0,0,4,0,0,0,0,0,0,0,27,82.4,0.3,39.0,12.2,1,0.15,0.00,0.15,4.60,45,-3676,25810,907,4583
6,295,68,3,10,True,2024-10-05T14:00:00Z,1,0,7,False,90,0,1,1,0,0,0,0,1,0,0,2,32,27.2,11.6,0.0,3.9,1,0.00,0.04,0.04,2.16,45,93178,129505,102445,9267
7,295,78,17,1,False,2024-10-19T14:00:00Z,2,3,8,False,90,0,0,0,2,0,0,0,0,0,0,0,10,19.2,19.8,19.0,5.8,1,0.03,0.06,0.09,2.15,46,281534,429986,299665,18131
8,295,88,16,1,True,2024-10-25T19:00:00Z,1,3,9,False,90,0,0,0,3,0,0,0,0,0,0,0,0,21.6,14.3,2.0,3.8,1,0.00,0.02,0.02,1.73,46,88204,514766,110548,22344
9,295,93,10,0,False,2024-11-02T15:00:00Z,1,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,4033,519527,42735,38702
10,295,106,14,1,False,2024-11-10T14:00:00Z,3,0,11,False,82,0,0,0,3,0,0,0,0,0,0,0,-4,18.2,2.3,0.0,2.1,1,0.00,0.02,0.02,0.66,46,-87255,427778,2993,90248
11,295,117,6,1,True,2024-11-23T12:30:00Z,1,2,12,False,90,0,0,0,2,0,0,0,0,0,0,0,1,18.2,1.0,0.0,1.9,1,0.00,0.00,0.00,2.75,46,-47615,382856,4682,52297
12,295,121,4,-1,False,2024-11-30T15:00:00Z,4,1,13,False,90,0,0,0,4,0,0,0,1,0,0,0,-5,9.4,5.6,8.0,2.3,1,0.13,0.02,0.15,2.40,46,-24824,360019,4217,29041
13,295,137,19,2,True,2024-12-03T20:15:00Z,3,1,14,False,90,0,0,0,1,0,0,0,0,0,0,0,4,24.2,1.1,2.0,2.7,1,0.00,0.00,0.00,3.10,45,-34532,326642,3403,37935
14,295,147,5,1,True,2024-12-08T14:00:00Z,2,2,15,False,90,0,0,0,2,0,0,0,0,0,0,0,4,11.4,1.5,21.0,3.4,1,0.12,0.01,0.13,1.54,45,-19719,307291,3819,23538
0,296,10,18,2,True,2024-08-19T19:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,9,22.2,8.9,0.0,3.1,1,0.00,0.03,0.03,1.23,45,0,9441,0,0
1,296,15,9,0,False,2024-08-24T14:00:00Z,2,1,2,False,84,0,0,0,2,0,0,0,1,0,0,0,6,14.0,1.1,0.0,1.5,1,0.00,0.00,0.00,1.78,45,734,13361,1720,986
2,296,26,2,1,True,2024-08-31T14:00:00Z,1,2,3,False,90,0,0,0,2,0,0,0,0,0,0,0,13,21.4,32.8,0.0,5.4,1,0.00,0.13,0.13,1.55,45,-2084,12123,518,2602
3,296,34,7,1,False,2024-09-14T14:00:00Z,2,2,4,False,90,0,0,0,2,0,0,0,0,0,0,0,4,18.8,28.7,0.0,4.8,1,0.00,0.05,0.05,2.55,45,-280,12760,939,1219
4,296,45,8,2,True,2024-09-21T14:00:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,15,17.4,15.7,0.0,3.3,1,0.00,0.11,0.11,1.10,45,586,13828,1380,794
5,296,51,1,0,False,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,4,0,0,0,0,0,0,0,-6,36.8,0.2,0.0,3.7,1,0.00,0.00,0.00,4.60,45,-1347,12779,314,1661
6,296,68,3,6,True,2024-10-05T14:00:00Z,1,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,25,12.4,14.9,0.0,2.7,1,0.00,0.03,0.03,2.16,45,-40,13192,938,978
7,296,78,17,0,False,2024-10-19T14:00:00Z,2,3,8,False,58,0,0,0,2,0,0,0,0,0,0,0,11,16.4,21.8,0.0,3.8,1,0.00,0.05,0.05,1.70,45,269,14142,1231,962
8,296,88,16,0,True,2024-10-25T19:00:00Z,1,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-340,13975,400,740
9,296,93,10,2,False,2024-11-02T15:00:00Z,1,1,10,False,85,0,0,0,1,0,0,0,0,0,0,0,16,21.6,19.5,2.0,4.3,1,0.00,0.09,0.09,1.00,45,-1566,12442,163,1729
10,296,106,14,-1,False,2024-11-10T14:00:00Z,3,0,11,False,90,0,0,0,3,1,0,0,0,0,0,0,-2,12.6,2.2,0.0,1.5,1,0.00,0.01,0.01,0.70,45,-344,12329,204,548
11,296,117,6,1,True,2024-11-23T12:30:00Z,1,2,12,False,90,0,0,0,2,0,0,0,0,0,0,0,3,18.4,26.6,2.0,4.7,1,0.00,0.07,0.07,2.75,45,32,12721,551,519
12,296,121,4,0,False,2024-11-30T15:00:00Z,4,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,9,12904,464,455
13,296,137,19,5,True,2024-12-03T20:15:00Z,3,1,14,False,90,0,1,0,1,0,0,0,0,0,0,0,26,50.6,21.7,0.0,7.2,1,0.00,0.01,0.01,3.10,45,-402,12665,262,664
14,296,147,5,1,True,2024-12-08T14:00:00Z,2,2,15,False,90,0,0,0,2,0,0,0,0,0,0,0,9,19.0,27.2,2.0,4.8,1,0.00,0.32,0.32,1.54,45,1007,14013,1365,358
0,298,10,18,1,True,2024-08-19T19:00:00Z,1,1,1,False,11,0,0,0,0,0,0,0,0,0,0,0,4,6.2,14.1,0.0,2.0,0,0.00,0.03,0.03,0.25,55,0,46533,0,0
1,298,15,9,1,False,2024-08-24T14:00:00Z,2,1,2,False,19,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.4,0.0,0.3,0,0.00,0.00,0.00,0.04,55,-6583,42999,1878,8461
2,298,26,2,1,True,2024-08-31T14:00:00Z,1,2,3,False,23,0,0,0,0,0,0,0,0,0,0,0,4,5.2,1.3,4.0,1.1,0,0.00,0.56,0.56,0.09,54,-12398,31188,1182,13580
3,298,34,7,7,False,2024-09-14T14:00:00Z,2,2,4,False,71,1,0,0,1,0,0,0,0,0,0,0,20,31.4,5.0,26.0,6.2,1,0.41,0.01,0.42,1.37,53,-6651,25434,1449,8100
4,298,45,8,10,True,2024-09-21T14:00:00Z,1,1,5,False,89,1,0,0,1,0,0,0,0,0,0,3,38,50.2,25.9,52.0,12.8,1,0.29,0.31,0.60,1.02,53,6884,33840,9507,2623
5,298,51,1,2,False,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,2,0,0,0,0,0,0,0,7,10.0,12.3,2.0,2.4,1,0.00,0.06,0.06,3.68,53,26262,63366,39240,12978
6,298,68,3,3,True,2024-10-05T14:00:00Z,1,0,7,False,81,0,0,1,0,0,0,0,0,0,0,0,1,0.6,6.5,4.0,1.1,1,0.00,0.13,0.13,1.66,53,56803,123670,68279,11476
7,298,78,17,2,False,2024-10-19T14:00:00Z,2,3,8,False,87,0,0,0,2,0,0,0,0,0,0,0,14,8.0,37.4,7.0,5.2,1,0.04,0.40,0.44,2.13,53,10603,134807,25461,14858
8,298,88,16,1,True,2024-10-25T19:00:00Z,1,3,9,False,67,0,0,0,3,0,0,0,1,0,0,0,2,0.0,28.1,5.0,3.0,1,0.03,0.02,0.05,1.08,53,-12233,122014,4805,17038
9,298,93,10,1,False,2024-11-02T15:00:00Z,1,1,10,False,70,0,0,0,1,0,0,0,1,0,0,0,5,9.0,25.8,11.0,4.6,1,0.20,0.08,0.28,1.00,53,-11244,111875,8356,19600
10,298,106,14,0,False,2024-11-10T14:00:00Z,3,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-29000,82320,956,29956
11,298,117,6,1,True,2024-11-23T12:30:00Z,1,2,12,False,19,0,0,0,1,0,0,0,0,0,0,0,2,3.6,4.3,2.0,1.0,0,0.00,0.22,0.22,0.90,53,-14996,68177,1479,16475
12,298,121,4,1,False,2024-11-30T15:00:00Z,4,1,13,False,26,0,0,0,0,0,0,0,0,0,0,0,9,11.6,15.7,9.0,3.6,0,0.05,0.12,0.17,0.10,53,-8494,60099,1058,9552
13,298,137,19,1,True,2024-12-03T20:15:00Z,3,1,14,False,16,0,0,0,1,0,0,0,0,0,0,0,3,0.2,1.5,4.0,0.6,0,0.00,0.06,0.06,0.61,53,-6757,53659,662,7419
14,298,147,5,1,True,2024-12-08T14:00:00Z,2,2,15,False,28,0,0,0,1,0,0,0,0,0,0,0,3,6.8,16.5,6.0,2.9,0,0.05,0.20,0.25,0.76,53,-5387,48405,602,5989
0,299,10,18,1,True,2024-08-19T19:00:00Z,1,1,1,False,4,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.1,4.0,0.8,0,0.02,0.00,0.02,0.19,50,0,3846,0,0
1,299,15,9,1,False,2024-08-24T14:00:00Z,2,1,2,False,5,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.3,0.0,0.1,0,0.00,0.00,0.00,0.00,50,-449,4153,222,671
2,299,26,2,1,True,2024-08-31T14:00:00Z,1,2,3,False,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,2.0,0.2,0,0.00,0.00,0.00,0.01,49,-469,3965,304,773
3,299,34,7,0,False,2024-09-14T14:00:00Z,2,2,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-45,4234,574,619
4,299,45,8,0,True,2024-09-21T14:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-268,4047,137,405
5,299,51,1,0,False,2024-09-28T14:00:00Z,4,2,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-330,3771,122,452
6,299,68,3,0,True,2024-10-05T14:00:00Z,1,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-144,3714,168,312
7,299,78,17,0,False,2024-10-19T14:00:00Z,2,3,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-137,3666,115,252
8,299,88,16,0,True,2024-10-25T19:00:00Z,1,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-65,3644,93,158
9,299,93,10,1,False,2024-11-02T15:00:00Z,1,1,10,False,19,0,0,0,0,0,0,0,0,0,0,0,5,4.4,1.4,5.0,1.1,0,0.02,0.01,0.03,0.00,48,-96,3602,126,222
10,299,106,14,1,False,2024-11-10T14:00:00Z,3,0,11,False,7,0,0,0,0,0,0,0,0,0,0,0,2,0.2,1.0,0.0,0.1,0,0.00,0.00,0.00,0.04,48,-132,3503,47,179
11,299,117,6,2,True,2024-11-23T12:30:00Z,1,2,12,False,70,0,0,0,1,0,0,0,0,0,0,0,5,0.0,1.8,4.0,0.4,1,0.04,0.00,0.04,1.85,47,6,3580,153,147
12,299,121,4,0,False,2024-11-30T15:00:00Z,4,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,249,3883,405,156
13,299,137,19,6,True,2024-12-03T20:15:00Z,3,1,14,False,73,0,1,1,0,0,0,0,0,0,0,0,22,36.8,15.1,25.0,7.7,1,0.42,0.04,0.46,2.49,47,20,3928,260,240
14,299,147,5,2,True,2024-12-08T14:00:00Z,2,2,15,False,61,0,0,0,1,0,0,0,0,0,0,0,5,1.2,11.8,2.0,1.5,1,0.00,0.02,0.02,0.78,47,2981,7273,3290,309
0,300,10,18,2,True,2024-08-19T19:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,14,24.0,1.1,23.0,4.8,1,0.07,0.01,0.08,1.23,50,0,12929,0,0
1,300,15,9,2,False,2024-08-24T14:00:00Z,2,1,2,False,90,0,0,0,2,0,0,0,0,0,0,0,18,20.4,12.4,17.0,5.0,1,0.09,0.01,0.10,1.78,50,-64,15977,1831,1895
2,300,26,2,5,True,2024-08-31T14:00:00Z,1,2,3,False,88,0,1,0,2,0,0,0,0,0,0,0,20,22.4,16.9,10.0,4.9,1,0.00,0.01,0.01,1.54,50,-1549,15377,1424,2973
3,300,34,7,8,False,2024-09-14T14:00:00Z,2,2,4,False,75,0,2,0,1,0,0,0,1,0,0,1,32,42.0,45.6,4.0,9.2,1,0.00,0.79,0.79,1.52,50,1280,18319,3449,2169
4,300,45,8,2,True,2024-09-21T14:00:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,17,17.0,6.4,26.0,4.9,1,0.08,0.04,0.12,1.10,50,39453,62188,44852,5399
5,300,51,1,2,False,2024-09-28T14:00:00Z,4,2,6,False,90,0,1,0,3,1,0,0,1,0,0,0,16,52.0,17.7,6.0,7.6,1,0.00,0.02,0.02,3.70,50,-5109,55934,11988,17097
6,300,68,3,2,True,2024-10-05T14:00:00Z,1,0,7,False,90,0,0,1,0,0,0,0,1,0,0,0,14,15.2,3.9,2.0,2.1,1,0.00,0.01,0.01,2.16,50,13491,71750,22512,9021
7,300,78,17,2,False,2024-10-19T14:00:00Z,2,3,8,False,90,0,0,0,2,0,0,0,0,0,0,0,13,21.8,8.6,8.0,3.8,1,0.00,0.05,0.05,2.15,50,-2693,69536,6665,9358
8,300,88,16,2,True,2024-10-25T19:00:00Z,1,3,9,False,73,0,0,0,3,0,0,0,0,0,0,0,11,8.6,4.2,8.0,2.1,1,0.04,0.01,0.05,1.55,50,-5988,63787,2054,8042
9,300,93,10,2,False,2024-11-02T15:00:00Z,1,1,10,False,70,0,0,0,1,0,0,0,0,0,0,0,8,20.6,15.5,2.0,3.8,1,0.00,0.14,0.14,1.00,50,-4103,60289,4114,8217
10,300,106,14,2,False,2024-11-10T14:00:00Z,3,0,11,False,69,0,0,0,2,0,0,0,0,0,0,0,7,17.8,14.9,44.0,7.7,1,0.67,0.02,0.69,0.59,50,-8925,51336,1060,9985
11,300,117,6,1,True,2024-11-23T12:30:00Z,1,2,12,False,70,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.9,4.0,0.3,1,0.23,0.00,0.23,1.85,50,-4651,47243,2161,6812
12,300,121,4,2,False,2024-11-30T15:00:00Z,4,1,13,False,90,0,0,0,4,0,0,0,0,0,0,0,7,12.4,4.2,0.0,1.7,1,0.00,0.01,0.01,2.40,50,-4155,43377,1345,5500
13,300,137,19,2,True,2024-12-03T20:15:00Z,3,1,14,False,90,0,0,0,1,0,0,0,0,0,0,0,26,42.4,2.3,33.0,7.8,1,0.35,0.00,0.35,3.10,50,-4304,39336,559,4863
14,300,147,5,1,True,2024-12-08T14:00:00Z,2,2,15,False,51,0,0,0,1,0,0,0,0,0,0,0,1,10.0,1.0,0.0,1.1,1,0.00,0.01,0.01,0.72,50,-2241,37294,1092,3333
0,301,10,18,0,True,2024-08-19T19:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,17350,0,0
1,301,15,9,0,False,2024-08-24T14:00:00Z,2,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-993,19024,820,1813
2,301,26,2,0,True,2024-08-31T14:00:00Z,1,2,3,False,90,0,0,0,2,0,0,0,1,0,0,0,5,18.8,1.9,3.0,2.4,1,0.04,0.01,0.05,1.54,40,-1529,18675,791,2320
3,301,34,7,1,False,2024-09-14T14:00:00Z,2,2,4,False,90,0,0,0,2,0,0,0,0,0,0,0,8,29.4,0.0,17.0,4.6,1,0.02,0.00,0.02,2.55,40,1393,21516,3918,2525
4,301,45,8,2,True,2024-09-21T14:00:00Z,1,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,10,22.0,0.2,4.0,2.6,1,0.08,0.00,0.08,1.10,40,1458,23759,2669,1211
5,301,51,1,1,False,2024-09-28T14:00:00Z,4,2,6,False,90,0,0,0,3,0,0,0,0,0,0,0,2,31.0,0.0,2.0,3.3,1,0.00,0.00,0.00,3.70,40,6153,30997,9702,3549
6,301,68,3,7,True,2024-10-05T14:00:00Z,1,0,7,False,90,0,0,1,0,0,0,0,0,0,0,1,29,30.6,0.2,0.0,3.1,1,0.00,0.00,0.00,2.16,40,3738,36072,7580,3842
7,301,78,17,1,False,2024-10-19T14:00:00Z,2,3,8,False,90,0,0,0,2,0,0,0,0,0,0,0,6,26.4,2.0,4.0,3.2,1,0.00,0.02,0.02,2.15,40,35053,74890,40450,5397
8,301,88,16,1,True,2024-10-25T19:00:00Z,1,3,9,False,90,0,0,0,3,0,0,0,0,0,0,0,12,36.6,2.3,6.0,4.5,1,0.00,0.01,0.01,1.73,40,27835,103996,32780,4945
9,301,93,10,0,False,2024-11-02T15:00:00Z,1,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,41509,146972,48891,7382
10,301,106,14,0,False,2024-11-10T14:00:00Z,3,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-6464,138421,6712,13176
11,301,117,6,1,True,2024-11-23T12:30:00Z,1,2,12,False,90,0,0,0,2,0,0,0,0,0,0,0,6,17.8,0.5,0.0,1.8,1,0.00,0.00,0.00,2.75,40,-7284,131508,3648,10932
12,301,121,4,0,False,2024-11-30T15:00:00Z,4,1,13,False,34,0,0,0,2,0,0,0,0,0,0,0,-4,4.8,0.0,0.0,0.5,1,0.00,0.00,0.00,1.22,40,-2809,129016,3283,6092
13,301,137,19,0,True,2024-12-03T20:15:00Z,3,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-10448,118457,734,11182
